Especie;Year;Month;Flag;Lat;Lon;Valor
FALn;2008;7;PAN;7.5;-78.5;13
FALn;2008;7;PAN;11.5;-129.5;35
FALn;2008;7;PAN;13.5;-130.5;7
FALn;2008;7;VEN;-4.5;-125.5;7
FALn;2008;7;VEN;-2.5;-124.5;15
FALn;2008;7;VEN;-2.5;-121.5;4
FALn;2008;7;VEN;3.5;-130.5;2
FALn;2008;7;VEN;4.5;-105.5;1
FALn;2008;7;VEN;7.5;-133.5;53
FALn;2008;7;VEN;7.5;-130.5;27
FALn;2008;7;VEN;8.5;-141.5;2
FALn;2008;7;VEN;8.5;-132.5;10
FALn;2008;7;VEN;8.5;-131.5;28
FALn;2008;7;VEN;8.5;-130.5;132
FALn;2008;7;VEN;9.5;-131.5;81
FALn;2008;7;VEN;9.5;-130.5;417
FALn;2008;7;VEN;9.5;-125.5;185
FALn;2008;7;VEN;10.5;-140.5;65
FALn;2008;7;VEN;10.5;-138.5;240
FALn;2008;7;VEN;10.5;-137.5;142
FALn;2008;7;VEN;10.5;-133.5;212
FALn;2008;7;VEN;10.5;-132.5;81
FALn;2008;7;VEN;10.5;-131.5;12
FALn;2008;8;ECU;-10.5;-149.5;1
FALn;2008;8;MEX;-9.5;-148.5;1
FALn;2008;8;MEX;-7.5;-130.5;4
FALn;2008;8;MEX;-7.5;-127.5;4
FALn;2008;8;MEX;-6.5;-135.5;2
FALn;2008;8;MEX;-5.5;-149.5;4
FALn;2008;8;MEX;5.5;-107.5;2
FALn;2008;8;MEX;6.5;-130.5;13
FALn;2008;8;MEX;6.5;-127.5;46
FALn;2008;8;MEX;6.5;-123.5;10
FALn;2008;8;MEX;6.5;-118.5;48
FALn;2008;8;MEX;6.5;-116.5;15
FALn;2008;8;MEX;6.5;-97.5;5
FALn;2008;8;MEX;7.5;-122.5;24
FALn;2008;8;MEX;7.5;-116.5;23
FALn;2008;8;MEX;7.5;-110.5;8
FALn;2008;8;MEX;7.5;-101.5;40
FALn;2008;8;MEX;8.5;-119.5;34
FALn;2008;8;MEX;8.5;-115.5;320
FALn;2008;8;MEX;8.5;-103.5;37
FALn;2008;8;MEX;9.5;-126.5;8
FALn;2008;8;MEX;9.5;-122.5;73
FALn;2008;8;MEX;9.5;-117.5;102
FALn;2008;8;MEX;9.5;-115.5;70
FALn;2008;8;MEX;9.5;-98.5;26
FALn;2008;8;MEX;10.5;-128.5;1
FALn;2008;8;MEX;10.5;-127.5;22
FALn;2008;8;MEX;10.5;-125.5;23
FALn;2008;8;MEX;10.5;-116.5;47
FALn;2008;8;MEX;11.5;-129.5;97
FALn;2008;8;MEX;11.5;-126.5;112
FALn;2008;8;MEX;11.5;-118.5;29
FALn;2008;8;MEX;11.5;-112.5;6
FALn;2008;8;MEX;12.5;-130.5;6
FALn;2008;8;MEX;12.5;-129.5;47
FALn;2008;8;MEX;12.5;-127.5;60
FALn;2008;8;MEX;12.5;-125.5;37
FALn;2008;8;MEX;12.5;-124.5;68
FALn;2008;8;MEX;12.5;-120.5;80
FALn;2008;8;MEX;13.5;-120.5;24
FALn;2008;8;MEX;13.5;-119.5;1
FALn;2008;8;MEX;14.5;-93.5;3
FALn;2008;8;NIC;5.5;-99.5;4
FALn;2008;8;NIC;8.5;-102.5;40
FALn;2008;8;NIC;8.5;-99.5;2
FALn;2008;8;NIC;12.5;-126.5;15
FALn;2008;8;Other;-12.5;-125.5;1
FALn;2008;8;Other;-10.5;-125.5;2
FALn;2008;8;Other;-10.5;-117.5;5
FALn;2008;8;Other;-9.5;-116.5;2
FALn;2008;8;Other;-8.5;-125.5;4
FALn;2008;8;Other;-8.5;-124.5;6
FALn;2008;8;Other;-7.5;-124.5;2
FALn;2008;8;Other;-5.5;-143.5;14
FALn;2008;8;Other;-4.5;-149.5;4
FALn;2008;8;Other;-4.5;-142.5;8
FALn;2008;8;Other;-3.5;-101.5;2
FALn;2008;8;Other;-1.5;-147.5;7
FALn;2008;8;Other;-1.5;-145.5;3
FALn;2008;8;Other;-1.5;-143.5;16
FALn;2008;8;Other;-1.5;-102.5;1
FALn;2008;8;Other;0.5;-97.5;2
FALn;2008;8;Other;1.5;-98.5;1
FALn;2008;8;Other;1.5;-97.5;1
FALn;2008;8;Other;1.5;-95.5;1
FALn;2008;8;Other;2.5;-85.5;6
FALn;2008;8;Other;3.5;-99.5;2
FALn;2008;8;Other;4.5;-113.5;3
FALn;2008;8;Other;4.5;-104.5;6
FALn;2008;8;Other;4.5;-101.5;4
FALn;2008;8;Other;4.5;-100.5;3
FALn;2008;8;Other;6.5;-119.5;4
FALn;2008;8;PAN;-9.5;-146.5;9
FALn;2008;8;PAN;-8.5;-144.5;7
FALn;2008;8;PAN;-7.5;-147.5;1
FALn;2008;8;PAN;-4.5;-134.5;1
FALn;2008;8;PAN;-2.5;-149.5;3
FALn;2008;8;PAN;-2.5;-99.5;3
FALn;2008;8;PAN;0.5;-142.5;2
FALn;2008;8;PAN;3.5;-129.5;2
FALn;2008;8;PAN;3.5;-126.5;3
FALn;2008;8;PAN;3.5;-124.5;1
FALn;2008;8;PAN;3.5;-83.5;4
FALn;2008;8;PAN;3.5;-80.5;3
FALn;2008;8;PAN;4.5;-137.5;2
FALn;2008;8;PAN;4.5;-134.5;1
FALn;2008;8;PAN;4.5;-128.5;7
FALn;2008;8;PAN;4.5;-122.5;3
FALn;2008;8;PAN;5.5;-136.5;1
FALn;2008;8;PAN;5.5;-125.5;11
FALn;2008;8;PAN;5.5;-122.5;10
FALn;2008;8;PAN;5.5;-121.5;6
FALn;2008;8;PAN;5.5;-89.5;24
FALn;2008;8;PAN;6.5;-124.5;9
FALn;2008;8;PAN;6.5;-77.5;106
FALn;2008;8;PAN;7.5;-115.5;5
FALn;2008;8;PAN;7.5;-114.5;4
FALn;2008;8;PAN;7.5;-113.5;5
FALn;2008;8;VEN;-9.5;-145.5;3
FALn;2008;8;VEN;-8.5;-145.5;1
FALn;2008;8;VEN;-3.5;-118.5;2
FALn;2008;8;VEN;-3.5;-110.5;6
FALn;2008;8;VEN;-2.5;-97.5;1
FALn;2008;8;VEN;1.5;-110.5;2
FALn;2008;8;VEN;3.5;-121.5;2
FALn;2008;8;VEN;4.5;-128.5;4
FALn;2008;8;VEN;4.5;-114.5;1
FALn;2008;8;VEN;4.5;-110.5;1
FALn;2008;8;VEN;4.5;-102.5;2
FALn;2008;8;VEN;6.5;-137.5;3
FALn;2008;8;VEN;9.5;-127.5;107
FALn;2008;8;VEN;9.5;-121.5;235
FALn;2008;8;VEN;10.5;-136.5;120
FALn;2008;8;VEN;10.5;-127.5;246
FALn;2008;8;VEN;10.5;-126.5;179
FALn;2008;8;VEN;10.5;-125.5;23
FALn;2008;8;VEN;11.5;-126.5;278
FALn;2008;9;ECU;-8.5;-110.5;1
FALn;2008;9;ECU;-6.5;-100.5;1
FALn;2008;9;ECU;-5.5;-101.5;1
FALn;2008;9;ECU;-4.5;-143.5;1
FALn;2008;9;ECU;-4.5;-139.5;6
FALn;2008;9;ECU;-3.5;-145.5;5
FALn;2008;9;ECU;-3.5;-138.5;7
FALn;2008;9;ECU;1.5;-147.5;1
FALn;2008;9;ECU;1.5;-143.5;10
FALn;2008;9;ECU;2.5;-137.5;25
FALn;2008;9;ECU;2.5;-110.5;2
FALn;2008;9;ECU;2.5;-93.5;3
FALn;2008;9;ECU;2.5;-84.5;5
FALn;2008;9;ECU;3.5;-148.5;19
FALn;2008;9;ECU;3.5;-144.5;4
FALn;2008;9;ECU;3.5;-108.5;2
FALn;2008;9;ECU;3.5;-102.5;6
FALn;2008;9;ECU;3.5;-94.5;2
FALn;2008;9;ECU;3.5;-92.5;5
FALn;2008;9;ECU;3.5;-90.5;17
FALn;2008;9;ECU;3.5;-84.5;3
FALn;2008;9;ECU;4.5;-149.5;43
FALn;2008;9;ECU;4.5;-148.5;20
FALn;2008;9;ECU;4.5;-146.5;11
FALn;2008;9;ECU;4.5;-144.5;7
FALn;2008;9;ECU;4.5;-142.5;3
FALn;2008;9;ECU;4.5;-138.5;11
FALn;2008;9;ECU;4.5;-137.5;11
FALn;2008;9;ECU;4.5;-136.5;23
FALn;2008;9;ECU;4.5;-132.5;14
FALn;2008;9;ECU;4.5;-93.5;1
FALn;2008;9;ECU;4.5;-92.5;10
FALn;2008;9;ECU;4.5;-91.5;11
FALn;2008;9;ECU;4.5;-87.5;10
FALn;2008;9;ECU;5.5;-138.5;38
FALn;2008;9;ECU;5.5;-135.5;8
FALn;2008;9;ECU;5.5;-134.5;22
FALn;2008;9;ECU;5.5;-121.5;43
FALn;2008;9;ECU;5.5;-108.5;11
FALn;2008;9;ECU;5.5;-103.5;3
FALn;2008;9;ECU;6.5;-144.5;8
FALn;2008;9;ECU;6.5;-136.5;44
FALn;2008;9;ECU;6.5;-97.5;4
FALn;2008;9;ECU;6.5;-80.5;5
FALn;2008;9;ECU;7.5;-144.5;5
FALn;2008;9;ECU;7.5;-141.5;4
FALn;2008;9;ECU;7.5;-139.5;2
FALn;2008;9;ESP;-4.5;-142.5;18
FALn;2008;9;ESP;-3.5;-146.5;2
FALn;2008;9;ESP;-3.5;-134.5;4
FALn;2008;9;ESP;-2.5;-134.5;12
FALn;2008;9;ESP;-1.5;-139.5;9
FALn;2008;9;ESP;-0.5;-149.5;9
FALn;2008;9;ESP;4.5;-139.5;84
FALn;2008;9;ESP;4.5;-129.5;9
FALn;2008;9;ESP;4.5;-128.5;13
FALn;2008;9;ESP;4.5;-114.5;9
FALn;2008;9;ESP;5.5;-133.5;1
FALn;2008;9;ESP;5.5;-119.5;4
FALn;2008;9;ESP;5.5;-115.5;13
FALn;2008;9;ESP;6.5;-124.5;27
FALn;2008;9;ESP;6.5;-118.5;19
FALn;2008;9;MEX;3.5;-135.5;32
FALn;2008;9;MEX;4.5;-145.5;4
FALn;2008;9;MEX;5.5;-149.5;4
FALn;2008;9;MEX;5.5;-146.5;11
FALn;2008;9;MEX;5.5;-132.5;17
FALn;2008;9;MEX;5.5;-129.5;11
FALn;2008;9;MEX;6.5;-147.5;5
FALn;2008;9;MEX;6.5;-139.5;19
FALn;2008;9;MEX;6.5;-127.5;33
FALn;2008;9;MEX;7.5;-145.5;27
FALn;2008;9;MEX;7.5;-122.5;80
FALn;2008;9;MEX;7.5;-121.5;39
FALn;2008;9;MEX;7.5;-120.5;43
FALn;2008;9;MEX;7.5;-118.5;30
FALn;2008;9;MEX;7.5;-115.5;25
FALn;2008;9;MEX;7.5;-110.5;6
FALn;2008;9;MEX;8.5;-115.5;8
FALn;2008;9;MEX;8.5;-110.5;10
FALn;2008;9;MEX;9.5;-129.5;86
FALn;2008;9;MEX;10.5;-130.5;207
FALn;2008;9;MEX;10.5;-114.5;34
FALn;2008;9;MEX;10.5;-109.5;150
FALn;2008;9;MEX;11.5;-130.5;5
FALn;2008;9;MEX;11.5;-117.5;7
FALn;2008;9;MEX;12.5;-130.5;23
FALn;2008;9;MEX;13.5;-117.5;1
FALn;2008;9;MEX;13.5;-109.5;72
FALn;2008;9;MEX;14.5;-119.5;10
FALn;2008;9;MEX;16.5;-117.5;1
FALn;2008;9;MEX;18.5;-109.5;1
FALn;2008;9;Other;-3.5;-108.5;3
FALn;2008;9;Other;-2.5;-147.5;26
FALn;2008;9;Other;-1.5;-149.5;1
FALn;2008;9;Other;-1.5;-109.5;2
FALn;2008;9;Other;-1.5;-102.5;1
FALn;2008;9;Other;-1.5;-97.5;1
FALn;2008;9;Other;1.5;-97.5;7
FALn;2008;9;Other;2.5;-89.5;1
FALn;2008;9;Other;3.5;-146.5;6
FALn;2008;9;Other;3.5;-143.5;4
FALn;2008;9;Other;3.5;-116.5;7
FALn;2008;9;Other;3.5;-114.5;2
FALn;2008;9;Other;3.5;-110.5;1
FALn;2008;9;Other;3.5;-109.5;3
FALn;2008;9;Other;3.5;-80.5;31
FALn;2008;9;Other;4.5;-143.5;7
FALn;2008;9;Other;4.5;-142.5;7
FALn;2008;9;Other;4.5;-140.5;6
FALn;2008;9;Other;4.5;-116.5;3
FALn;2008;9;Other;5.5;-143.5;6
FALn;2008;9;Other;5.5;-142.5;6
FALn;2008;9;Other;6.5;-142.5;4
FALn;2008;9;Other;6.5;-137.5;36
FALn;2008;9;Other;9.5;-89.5;1
FALn;2008;9;PAN;-5.5;-111.5;3
FALn;2008;9;PAN;-4.5;-110.5;1
FALn;2008;9;PAN;-2.5;-104.5;2
FALn;2008;9;PAN;1.5;-133.5;8
FALn;2008;9;PAN;2.5;-84.5;3
FALn;2008;9;PAN;2.5;-83.5;5
FALn;2008;9;PAN;2.5;-82.5;12
FALn;2008;9;PAN;3.5;-99.5;4
FALn;2008;9;PAN;4.5;-135.5;1
FALn;2008;9;PAN;4.5;-124.5;1
FALn;2008;9;PAN;4.5;-99.5;4
FALn;2008;9;PAN;5.5;-104.5;5
FALn;2008;9;PAN;5.5;-100.5;4
FALn;2008;9;PAN;5.5;-97.5;2
FALn;2008;9;PAN;6.5;-108.5;8
FALn;2008;9;PAN;6.5;-96.5;3
FALn;2008;9;PAN;6.5;-89.5;16
FALn;2008;9;PAN;7.5;-88.5;10
FALn;2008;9;PAN;8.5;-87.5;3
FALn;2008;9;VEN;4.5;-105.5;7
FALn;2008;9;VEN;5.5;-93.5;15
FALn;2008;9;VEN;9.5;-119.5;38
FALn;2008;9;VEN;11.5;-128.5;18
FALn;2008;10;ECU;-8.5;-148.5;4
FALn;2008;10;ECU;-8.5;-147.5;5
FALn;2008;10;ECU;-8.5;-113.5;1
FALn;2008;10;ECU;-8.5;-109.5;1
FALn;2008;10;ECU;-7.5;-117.5;2
FALn;2008;10;ECU;-7.5;-113.5;1
FALn;2008;10;ECU;-6.5;-114.5;1
FALn;2008;10;ECU;-5.5;-123.5;1
FALn;2008;10;ECU;-5.5;-116.5;1
FALn;2008;10;ECU;-5.5;-114.5;2
FALn;2008;10;ECU;-5.5;-110.5;2
FALn;2008;10;ECU;-4.5;-114.5;1
FALn;2008;10;ECU;-4.5;-113.5;1
FALn;2008;10;ECU;-3.5;-144.5;1
FALn;2008;10;ECU;-3.5;-127.5;4
FALn;2008;10;ECU;-3.5;-120.5;2
FALn;2008;10;ECU;-3.5;-118.5;1
FALn;2008;10;ECU;-3.5;-115.5;1
FALn;2008;10;ECU;-3.5;-106.5;3
FALn;2008;10;ECU;-2.5;-119.5;2
FALn;2008;10;ECU;-2.5;-106.5;2
FALn;2008;10;ECU;-1.5;-120.5;4
FALn;2008;10;ECU;0.5;-99.5;1
FALn;2008;10;ECU;1.5;-103.5;1
FALn;2008;10;ECU;1.5;-99.5;2
FALn;2008;10;ECU;2.5;-142.5;3
FALn;2008;10;ECU;2.5;-138.5;18
FALn;2008;10;ECU;2.5;-102.5;1
FALn;2008;10;ECU;2.5;-101.5;2
FALn;2008;10;ECU;2.5;-100.5;4
FALn;2008;10;ECU;3.5;-148.5;3
FALn;2008;10;ECU;3.5;-144.5;40
FALn;2008;10;ECU;3.5;-143.5;5
FALn;2008;10;ECU;3.5;-139.5;36
FALn;2008;10;ECU;3.5;-137.5;15
FALn;2008;10;ECU;3.5;-131.5;12
FALn;2008;10;ECU;3.5;-130.5;34
FALn;2008;10;ECU;3.5;-129.5;37
FALn;2008;10;ECU;3.5;-108.5;1
FALn;2008;10;ECU;3.5;-105.5;2
FALn;2008;10;ECU;4.5;-144.5;22
FALn;2008;10;ECU;4.5;-143.5;3
FALn;2008;10;ECU;4.5;-136.5;34
FALn;2008;10;ECU;4.5;-135.5;16
FALn;2008;10;ECU;4.5;-134.5;14
FALn;2008;10;ECU;4.5;-133.5;31
FALn;2008;10;ECU;4.5;-131.5;10
FALn;2008;10;ECU;4.5;-129.5;27
FALn;2008;10;ECU;4.5;-111.5;3
FALn;2008;10;ECU;4.5;-105.5;7
FALn;2008;10;ECU;4.5;-103.5;38
FALn;2008;10;ECU;4.5;-101.5;3
FALn;2008;10;ECU;4.5;-99.5;3
FALn;2008;10;ECU;5.5;-148.5;2
FALn;2008;10;ECU;5.5;-143.5;3
FALn;2008;10;ECU;5.5;-139.5;43
FALn;2008;10;ECU;5.5;-133.5;54
FALn;2008;10;ECU;5.5;-132.5;43
FALn;2008;10;ECU;5.5;-130.5;71
FALn;2008;10;ECU;5.5;-123.5;68
FALn;2008;10;ECU;5.5;-121.5;54
FALn;2008;10;ECU;5.5;-120.5;8
FALn;2008;10;ECU;5.5;-115.5;6
FALn;2008;10;ECU;5.5;-110.5;14
FALn;2008;10;ECU;5.5;-91.5;9
FALn;2008;10;ECU;6.5;-147.5;1
FALn;2008;10;ECU;6.5;-139.5;21
FALn;2008;10;ECU;6.5;-135.5;4
FALn;2008;10;ECU;6.5;-134.5;19
FALn;2008;10;ECU;6.5;-130.5;207
FALn;2008;10;ECU;6.5;-119.5;16
FALn;2008;10;ECU;6.5;-116.5;1
FALn;2008;10;ECU;6.5;-114.5;56
FALn;2008;10;ECU;6.5;-110.5;7
FALn;2008;10;ECU;6.5;-96.5;5
FALn;2008;10;ECU;7.5;-124.5;3
FALn;2008;10;ECU;7.5;-123.5;9
FALn;2008;10;ECU;7.5;-120.5;31
FALn;2008;10;ECU;7.5;-119.5;3
FALn;2008;10;ECU;7.5;-118.5;41
FALn;2008;10;ECU;7.5;-115.5;42
FALn;2008;10;ECU;8.5;-130.5;2
FALn;2008;10;ECU;8.5;-120.5;33
FALn;2008;10;ECU;8.5;-119.5;51
FALn;2008;10;ESP;-4.5;-138.5;2
FALn;2008;10;ESP;-3.5;-107.5;3
FALn;2008;10;ESP;-2.5;-137.5;3
FALn;2008;10;ESP;-2.5;-136.5;2
FALn;2008;10;MEX;8.5;-117.5;9
FALn;2008;10;MEX;8.5;-114.5;28
FALn;2008;10;MEX;8.5;-112.5;46
FALn;2008;10;MEX;8.5;-111.5;68
FALn;2008;10;MEX;9.5;-113.5;43
FALn;2008;10;MEX;9.5;-110.5;113
FALn;2008;10;MEX;9.5;-103.5;52
FALn;2008;10;MEX;10.5;-119.5;670
FALn;2008;10;MEX;10.5;-118.5;1
FALn;2008;10;MEX;10.5;-115.5;89
FALn;2008;10;MEX;11.5;-117.5;1
FALn;2008;10;MEX;11.5;-116.5;32
FALn;2008;10;MEX;11.5;-109.5;5
FALn;2008;10;MEX;12.5;-116.5;1401
FALn;2008;10;MEX;12.5;-109.5;9
FALn;2008;10;MEX;13.5;-120.5;1
FALn;2008;10;MEX;14.5;-119.5;8
FALn;2008;10;MEX;14.5;-93.5;16
FALn;2008;10;MEX;15.5;-119.5;24
FALn;2008;10;MEX;15.5;-118.5;2
FALn;2008;10;MEX;16.5;-117.5;1
FALn;2008;10;NIC;10.5;-86.5;5
FALn;2008;10;NIC;11.5;-87.5;22
FALn;2008;10;Other;-11.5;-111.5;2
FALn;2008;10;Other;-8.5;-114.5;1
FALn;2008;10;Other;-7.5;-146.5;4
FALn;2008;10;Other;-7.5;-145.5;2
FALn;2008;10;Other;-7.5;-144.5;3
FALn;2008;10;Other;-6.5;-120.5;1
FALn;2008;10;Other;-6.5;-112.5;2
FALn;2008;10;Other;-6.5;-107.5;1
FALn;2008;10;Other;-5.5;-149.5;27
FALn;2008;10;Other;-5.5;-148.5;3
FALn;2008;10;Other;-5.5;-146.5;1
FALn;2008;10;Other;-3.5;-148.5;3
FALn;2008;10;Other;-3.5;-145.5;2
FALn;2008;10;Other;-3.5;-125.5;1
FALn;2008;10;Other;-3.5;-115.5;3
FALn;2008;10;Other;-3.5;-111.5;2
FALn;2008;10;Other;-2.5;-144.5;4
FALn;2008;10;Other;-2.5;-109.5;1
FALn;2008;10;Other;-2.5;-106.5;7
FALn;2008;10;Other;-1.5;-149.5;3
FALn;2008;10;Other;-1.5;-143.5;1
FALn;2008;10;Other;-1.5;-105.5;1
FALn;2008;10;Other;0.5;-98.5;1
FALn;2008;10;Other;1.5;-142.5;5
FALn;2008;10;Other;2.5;-149.5;18
FALn;2008;10;Other;2.5;-143.5;3
FALn;2008;10;Other;2.5;-99.5;3
FALn;2008;10;Other;3.5;-111.5;2
FALn;2008;10;Other;3.5;-88.5;1
FALn;2008;10;Other;4.5;-121.5;2
FALn;2008;10;Other;5.5;-119.5;3
FALn;2008;10;PAN;-12.5;-116.5;2
FALn;2008;10;PAN;-11.5;-125.5;2
FALn;2008;10;PAN;-10.5;-119.5;3
FALn;2008;10;PAN;-10.5;-113.5;2
FALn;2008;10;PAN;-10.5;-111.5;4
FALn;2008;10;PAN;-9.5;-117.5;3
FALn;2008;10;PAN;-9.5;-113.5;1
FALn;2008;10;PAN;-9.5;-109.5;3
FALn;2008;10;PAN;-6.5;-130.5;4
FALn;2008;10;PAN;-5.5;-135.5;2
FALn;2008;10;PAN;-5.5;-134.5;5
FALn;2008;10;PAN;-5.5;-126.5;1
FALn;2008;10;PAN;-5.5;-111.5;3
FALn;2008;10;PAN;-5.5;-110.5;1
FALn;2008;10;PAN;-4.5;-147.5;5
FALn;2008;10;PAN;-4.5;-146.5;5
FALn;2008;10;PAN;-4.5;-138.5;2
FALn;2008;10;PAN;-4.5;-136.5;3
FALn;2008;10;PAN;-4.5;-133.5;3
FALn;2008;10;PAN;-3.5;-147.5;2
FALn;2008;10;PAN;-3.5;-146.5;5
FALn;2008;10;PAN;-3.5;-123.5;3
FALn;2008;10;PAN;-0.5;-147.5;3
FALn;2008;10;PAN;0.5;-149.5;4
FALn;2008;10;PAN;0.5;-146.5;9
FALn;2008;10;PAN;0.5;-130.5;2
FALn;2008;10;PAN;2.5;-149.5;16
FALn;2008;10;PAN;2.5;-148.5;26
FALn;2008;10;PAN;2.5;-147.5;37
FALn;2008;10;PAN;2.5;-136.5;28
FALn;2008;10;PAN;2.5;-85.5;2
FALn;2008;10;PAN;3.5;-148.5;18
FALn;2008;10;PAN;3.5;-147.5;40
FALn;2008;10;PAN;4.5;-142.5;10
FALn;2008;10;PAN;4.5;-102.5;4
FALn;2008;10;PAN;5.5;-141.5;21
FALn;2008;10;PAN;5.5;-137.5;7
FALn;2008;10;PAN;5.5;-118.5;3
FALn;2008;10;PAN;5.5;-116.5;5
FALn;2008;10;PAN;5.5;-101.5;3
FALn;2008;10;PAN;6.5;-118.5;4
FALn;2008;10;PAN;6.5;-110.5;5
FALn;2008;10;PAN;7.5;-115.5;5
FALn;2008;10;PAN;10.5;-87.5;60
FALn;2008;10;PAN;10.5;-86.5;14
FALn;2008;10;VEN;-6.5;-120.5;5
FALn;2008;10;VEN;-3.5;-112.5;2
FALn;2008;10;VEN;-2.5;-115.5;3
FALn;2008;10;VEN;2.5;-119.5;2
FALn;2008;10;VEN;3.5;-120.5;2
FALn;2008;10;VEN;3.5;-119.5;8
FALn;2008;10;VEN;3.5;-107.5;2
FALn;2008;10;VEN;3.5;-105.5;4
FALn;2008;10;VEN;3.5;-102.5;5
FALn;2008;10;VEN;4.5;-121.5;1
FALn;2008;10;VEN;4.5;-119.5;6
FALn;2008;10;VEN;4.5;-109.5;5
FALn;2008;10;VEN;7.5;-121.5;52
FALn;2008;10;VEN;9.5;-117.5;1
FALn;2008;10;VEN;10.5;-90.5;4
FALn;2008;10;VEN;11.5;-88.5;65
FALn;2008;10;VEN;11.5;-87.5;60
FALn;2008;11;ECU;-16.5;-105.5;1
FALn;2008;11;ECU;-8.5;-133.5;1
FALn;2008;11;ECU;-8.5;-101.5;1
FALn;2008;11;ECU;-7.5;-106.5;1
FALn;2008;11;ECU;-7.5;-100.5;4
FALn;2008;11;ECU;-6.5;-149.5;9
FALn;2008;11;ECU;-6.5;-135.5;3
FALn;2008;11;ECU;-6.5;-103.5;1
FALn;2008;11;ECU;-5.5;-145.5;2
FALn;2008;11;ECU;-5.5;-113.5;4
FALn;2008;11;ECU;-5.5;-102.5;2
FALn;2008;11;ECU;-4.5;-143.5;2
FALn;2008;11;ECU;-3.5;-148.5;7
FALn;2008;11;ECU;-3.5;-117.5;5
FALn;2008;11;ECU;-2.5;-143.5;4
FALn;2008;11;ECU;-2.5;-138.5;1
FALn;2008;11;ECU;-2.5;-134.5;1
FALn;2008;11;ECU;-2.5;-104.5;3
FALn;2008;11;ECU;-2.5;-96.5;1
FALn;2008;11;ECU;0.5;-127.5;3
FALn;2008;11;ECU;0.5;-109.5;2
FALn;2008;11;ECU;0.5;-106.5;1
FALn;2008;11;ECU;0.5;-102.5;2
FALn;2008;11;ECU;1.5;-140.5;48
FALn;2008;11;ECU;2.5;-149.5;4
FALn;2008;11;ECU;2.5;-143.5;7
FALn;2008;11;ECU;2.5;-109.5;4
FALn;2008;11;ECU;2.5;-106.5;5
FALn;2008;11;ECU;2.5;-100.5;2
FALn;2008;11;ECU;3.5;-143.5;15
FALn;2008;11;ECU;3.5;-135.5;1
FALn;2008;11;ECU;3.5;-132.5;34
FALn;2008;11;ECU;3.5;-131.5;12
FALn;2008;11;ECU;3.5;-106.5;12
FALn;2008;11;ECU;3.5;-99.5;1
FALn;2008;11;ECU;3.5;-94.5;2
FALn;2008;11;ECU;4.5;-145.5;5
FALn;2008;11;ECU;4.5;-140.5;25
FALn;2008;11;ECU;4.5;-139.5;3
FALn;2008;11;ECU;4.5;-132.5;6
FALn;2008;11;ECU;4.5;-126.5;14
FALn;2008;11;ECU;4.5;-112.5;4
FALn;2008;11;ECU;4.5;-109.5;2
FALn;2008;11;ECU;5.5;-148.5;31
FALn;2008;11;ECU;5.5;-135.5;16
FALn;2008;11;ECU;5.5;-126.5;7
FALn;2008;11;ECU;5.5;-125.5;40
FALn;2008;11;ECU;5.5;-96.5;3
FALn;2008;11;ECU;6.5;-134.5;9
FALn;2008;11;ECU;6.5;-108.5;4
FALn;2008;11;ECU;7.5;-101.5;7
FALn;2008;11;ESP;-7.5;-120.5;2
FALn;2008;11;ESP;-5.5;-126.5;1
FALn;2008;11;ESP;6.5;-128.5;5
FALn;2008;11;MEX;5.5;-105.5;8
FALn;2008;11;MEX;8.5;-116.5;7
FALn;2008;11;MEX;9.5;-91.5;29
FALn;2008;11;MEX;10.5;-111.5;63
FALn;2008;11;MEX;10.5;-108.5;9
FALn;2008;11;MEX;11.5;-111.5;2
FALn;2008;11;MEX;11.5;-110.5;1
FALn;2008;11;MEX;14.5;-106.5;2
FALn;2008;11;MEX;14.5;-92.5;1
FALn;2008;11;MEX;15.5;-108.5;1
FALn;2008;11;MEX;16.5;-108.5;15
FALn;2008;11;MEX;16.5;-107.5;19
FALn;2008;11;MEX;17.5;-108.5;6
FALn;2008;11;MEX;18.5;-114.5;5
FALn;2008;11;NIC;2.5;-91.5;2
FALn;2008;11;Other;-8.5;-145.5;2
FALn;2008;11;Other;-8.5;-116.5;1
FALn;2008;11;Other;-6.5;-128.5;1
FALn;2008;11;Other;-6.5;-118.5;3
FALn;2008;11;Other;-5.5;-146.5;1
FALn;2008;11;Other;-4.5;-149.5;7
FALn;2008;11;Other;-4.5;-148.5;15
FALn;2008;11;Other;-4.5;-147.5;10
FALn;2008;11;Other;-4.5;-146.5;5
FALn;2008;11;Other;-4.5;-94.5;3
FALn;2008;11;Other;-3.5;-149.5;3
FALn;2008;11;Other;-3.5;-142.5;3
FALn;2008;11;Other;-3.5;-135.5;1
FALn;2008;11;Other;-2.5;-149.5;5
FALn;2008;11;Other;-2.5;-147.5;8
FALn;2008;11;Other;-2.5;-138.5;1
FALn;2008;11;Other;-2.5;-110.5;1
FALn;2008;11;Other;-1.5;-146.5;2
FALn;2008;11;Other;1.5;-143.5;3
FALn;2008;11;Other;1.5;-104.5;1
FALn;2008;11;Other;1.5;-85.5;7
FALn;2008;11;Other;3.5;-138.5;20
FALn;2008;11;Other;3.5;-98.5;6
FALn;2008;11;Other;4.5;-149.5;43
FALn;2008;11;Other;4.5;-140.5;25
FALn;2008;11;Other;4.5;-99.5;7
FALn;2008;11;Other;4.5;-85.5;5
